  955.339544  0.580293E+00  0.927001E+02  0.976411E-01
  955.311894  0.577600E+00  0.924641E+02  0.973941E-01
  955.284403  0.574920E+00  0.922287E+02  0.971476E-01
  955.256896  0.572256E+00  0.919939E+02  0.969018E-01
  955.229516  0.569605E+00  0.917596E+02  0.966566E-01
  955.202215  0.566968E+00  0.915260E+02  0.964120E-01
  955.174946  0.564346E+00  0.912930E+02  0.961680E-01
  955.147786  0.561738E+00  0.910605E+02  0.959247E-01
  955.120754  0.559143E+00  0.908287E+02  0.956820E-01
  955.093734  0.556562E+00  0.905974E+02  0.954398E-01
  955.066809  0.553995E+00  0.903668E+02  0.951983E-01
  955.039928  0.551442E+00  0.901367E+02  0.949575E-01
  955.013172  0.548902E+00  0.899072E+02  0.947172E-01
  954.986427  0.546376E+00  0.896784E+02  0.944775E-01
  954.959838  0.543863E+00  0.894501E+02  0.942384E-01
  954.933292  0.541363E+00  0.892223E+02  0.940000E-01
  954.906804  0.538877E+00  0.889952E+02  0.937621E-01
  954.880389  0.536403E+00  0.887686E+02  0.935248E-01
  954.853996  0.533943E+00  0.885427E+02  0.932882E-01
  954.827775  0.531496E+00  0.883173E+02  0.930521E-01
  954.801541  0.529062E+00  0.880924E+02  0.928167E-01
  954.775444  0.526640E+00  0.878682E+02  0.925818E-01
  954.749366  0.524231E+00  0.876445E+02  0.923475E-01
  954.723390  0.521835E+00  0.874214E+02  0.921139E-01
  954.697530  0.519452E+00  0.871989E+02  0.918808E-01
  954.671670  0.517081E+00  0.869769E+02  0.916483E-01
  954.645891  0.514722E+00  0.867555E+02  0.914164E-01
  954.620209  0.512376E+00  0.865347E+02  0.911850E-01
  954.594573  0.510042E+00  0.863144E+02  0.909543E-01
  954.568998  0.507720E+00  0.860947E+02  0.907241E-01
  954.543500  0.505411E+00  0.858756E+02  0.904946E-01
  954.518095  0.503113E+00  0.856570E+02  0.902656E-01
  954.492729  0.500828E+00  0.854390E+02  0.900372E-01
  954.467488  0.498554E+00  0.852215E+02  0.898093E-01
  954.442250  0.496292E+00  0.850046E+02  0.895821E-01
  954.417098  0.494042E+00  0.847883E+02  0.893554E-01
  954.392050  0.491804E+00  0.845725E+02  0.891293E-01
  954.366981  0.489578E+00  0.843572E+02  0.889038E-01
  954.342048  0.487362E+00  0.841425E+02  0.886788E-01
  954.317195  0.485159E+00  0.839284E+02  0.884544E-01
  954.292368  0.482967E+00  0.837148E+02  0.882306E-01
  954.267655  0.480786E+00  0.835017E+02  0.880073E-01
  954.242929  0.478617E+00  0.832892E+02  0.877846E-01
  954.218347  0.476458E+00  0.830773E+02  0.875625E-01
  954.193785  0.474311E+00  0.828658E+02  0.873409E-01
  954.169256  0.472175E+00  0.826550E+02  0.871199E-01
  954.144849  0.470050E+00  0.824446E+02  0.868995E-01
  954.120508  0.467936E+00  0.822348E+02  0.866796E-01
  954.096178  0.465833E+00  0.820255E+02  0.864602E-01
  954.071944  0.463741E+00  0.818168E+02  0.862414E-01
  954.047825  0.461659E+00  0.816086E+02  0.860232E-01
  954.023690  0.459588E+00  0.814009E+02  0.858055E-01
  953.999701  0.457528E+00  0.811938E+02  0.855884E-01
  953.975656  0.455478E+00  0.809872E+02  0.853718E-01
  953.951788  0.453439E+00  0.807811E+02  0.851558E-01
  953.927896  0.451410E+00  0.805755E+02  0.849403E-01
  953.904139  0.449392E+00  0.803705E+02  0.847254E-01
  953.880390  0.447384E+00  0.801660E+02  0.845110E-01
  953.856735  0.445386E+00  0.799620E+02  0.842972E-01
  953.833118  0.443398E+00  0.797586E+02  0.840838E-01
  953.809553  0.441421E+00  0.795556E+02  0.838711E-01
  953.786058  0.439454E+00  0.793532E+02  0.836588E-01
  953.762648  0.437496E+00  0.791513E+02  0.834472E-01
  953.739264  0.435549E+00  0.789499E+02  0.832360E-01
  953.715996  0.433611E+00  0.787490E+02  0.830254E-01
  953.692712  0.431684E+00  0.785487E+02  0.828153E-01
  953.669576  0.429766E+00  0.783488E+02  0.826057E-01
  953.646455  0.427858E+00  0.781495E+02  0.823967E-01
  953.623363  0.425959E+00  0.779506E+02  0.821882E-01
  953.600317  0.424070E+00  0.777523E+02  0.819802E-01
  953.577408  0.422191E+00  0.775545E+02  0.817728E-01
  953.554501  0.420321E+00  0.773572E+02  0.815659E-01
  953.531686  0.418461E+00  0.771604E+02  0.813595E-01
  953.508904  0.416610E+00  0.769641E+02  0.811536E-01
  953.486171  0.414768E+00  0.767683E+02  0.809482E-01
  953.463502  0.412936E+00  0.765730E+02  0.807434E-01
  953.440912  0.411112E+00  0.763782E+02  0.805391E-01
  953.418342  0.409298E+00  0.761838E+02  0.803353E-01
  953.395806  0.407493E+00  0.759900E+02  0.801320E-01
  953.373397  0.405698E+00  0.757967E+02  0.799292E-01
  953.350976  0.403911E+00  0.756039E+02  0.797270E-01
  953.328715  0.402133E+00  0.754116E+02  0.795252E-01
  953.306396  0.400364E+00  0.752197E+02  0.793240E-01
  953.284191  0.398604E+00  0.750284E+02  0.791233E-01
  953.262036  0.396852E+00  0.748375E+02  0.789231E-01
  953.239948  0.395110E+00  0.746471E+02  0.787234E-01
  953.217864  0.393376E+00  0.744573E+02  0.785242E-01
  953.195878  0.391651E+00  0.742679E+02  0.783255E-01
  953.173927  0.389934E+00  0.740789E+02  0.781273E-01
  953.152027  0.388226E+00  0.738905E+02  0.779296E-01
  953.130194  0.386526E+00  0.737025E+02  0.777324E-01
  953.108443  0.384835E+00  0.735151E+02  0.775357E-01
  953.086710  0.383153E+00  0.733281E+02  0.773395E-01
  953.065012  0.381478E+00  0.731416E+02  0.771438E-01
  953.043363  0.379812E+00  0.729555E+02  0.769486E-01
  953.021779  0.378154E+00  0.727699E+02  0.767539E-01
  953.000276  0.376505E+00  0.725849E+02  0.765596E-01
  952.978790  0.374863E+00  0.724002E+02  0.763659E-01
  952.957416  0.373230E+00  0.722161E+02  0.761727E-01
  952.936009  0.371604E+00  0.720324E+02  0.759799E-01
  952.914746  0.369987E+00  0.718492E+02  0.757877E-01
  952.893481  0.368378E+00  0.716664E+02  0.755959E-01
  952.872228  0.366777E+00  0.714842E+02  0.754046E-01
  952.851086  0.365183E+00  0.713024E+02  0.752138E-01
  952.829988  0.363597E+00  0.711210E+02  0.750235E-01
  952.808950  0.362020E+00  0.709401E+02  0.748336E-01
  952.787905  0.360449E+00  0.707597E+02  0.746443E-01
  952.766952  0.358887E+00  0.705797E+02  0.744554E-01
  952.746022  0.357332E+00  0.704002E+02  0.742670E-01
  952.725216  0.355785E+00  0.702212E+02  0.740791E-01
  952.704381  0.354246E+00  0.700426E+02  0.738916E-01
  952.683618  0.352713E+00  0.698645E+02  0.737046E-01
  952.662942  0.351189E+00  0.696868E+02  0.735181E-01
  952.642285  0.349672E+00  0.695096E+02  0.733321E-01
  952.621662  0.348162E+00  0.693328E+02  0.731465E-01
  952.601089  0.346660E+00  0.691565E+02  0.729614E-01
  952.580582  0.345165E+00  0.689806E+02  0.727768E-01
  952.560071  0.343677E+00  0.688052E+02  0.725927E-01
  952.539657  0.342196E+00  0.686302E+02  0.724090E-01
  952.519271  0.340723E+00  0.684557E+02  0.722257E-01
  952.499015  0.339257E+00  0.682816E+02  0.720430E-01
  952.478731  0.337798E+00  0.681080E+02  0.718607E-01
  952.458437  0.336346E+00  0.679348E+02  0.716788E-01
  952.438319  0.334901E+00  0.677620E+02  0.714975E-01
  952.418134  0.333463E+00  0.675897E+02  0.713165E-01
  952.398072  0.332032E+00  0.674178E+02  0.711361E-01
  952.377974  0.330608E+00  0.672464E+02  0.709561E-01
  952.358030  0.329191E+00  0.670754E+02  0.707765E-01
  952.338082  0.327780E+00  0.669048E+02  0.705974E-01
  952.318144  0.326377E+00  0.667347E+02  0.704188E-01
  952.298321  0.324980E+00  0.665650E+02  0.702406E-01
  952.278452  0.323590E+00  0.663958E+02  0.700629E-01
  952.258729  0.322206E+00  0.662269E+02  0.698856E-01
  952.238991  0.320830E+00  0.660585E+02  0.697087E-01
  952.219254  0.319459E+00  0.658906E+02  0.695323E-01
  952.199622  0.318096E+00  0.657230E+02  0.693564E-01
  952.180111  0.316739E+00  0.655559E+02  0.691809E-01
  952.160558  0.315388E+00  0.653892E+02  0.690058E-01
  952.140979  0.314044E+00  0.652230E+02  0.688312E-01
